link,title,date,score,popularity,sentiment,signal,sector,difference
"https://www.dailywire.com/news/breaking-ag-barr-taking-action-against-gov-officials-who-regulate-religious-services/","BREAKING: AG Barr Taking ‘Action’ Against Gov Officials Who Regulate Religious Services | The Daily Wire","2020-04-12","3.176829577","1.403568717","-0.3069386787","Public health","Healthcare","0.5753603049666667"
"https://www.theguardian.com/world/2020/apr/12/bolsonaro-dragging-brazil-towards-coronavirus-calamity-experts-fear?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1586707266","Bolsonaro dragging Brazil towards coronavirus calamity, experts fear | World news | The Guardian","2020-04-12","3.0669428560000003","5.578542784","-0.4122124801","Public health","Healthcare","0.5753603049666667"
"https://www.reuters.com/article/us-health-coronavirus-canada-idUSKCN21U0NJ?taid=5e935033922b190001d7eb61&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter","Canada coronavirus deaths rise by more than 12% to 674: public health agency - Reuters","2020-04-12","1.99926703","0.73793934","-0.2700994368","Public health","Healthcare","0.5753603049666667"
"https://www.tampabay.com/news/health/2020/04/11/floridas-count-of-coronavirus-deaths-is-missing-some-cases/","Florida’s count of coronavirus deaths is missing some cases","2020-04-12","1.915007946","0.47938142229999997","-0.660057395","Public health","Healthcare","0.5753603049666667"
"https://apnews.com/6a8f85aad99607f313cca6ab1398e04d","Signs missed and steps slowed in Trump's pandemic response","2020-04-12","1.618529263","1.265974248","-0.30515051190000003","Public health","Healthcare","0.5753603049666667"
"https://www.modernreaders.com/news/2020/04/19/abbott-laboratories-nyseabt-stake-raised-by-rfg-advisory-llc.html","Abbott Laboratories (NYSE:ABT) Stake Raised by RFG Advisory LLC - Modern Readers","2020-04-19","3.306003623","0.452448875","0.5479437970000001","Abbott Laboratories","Healthcare","0.5639504991571428"
"https://www.benzinga.com/media/20/04/15836229/barrons-picks-and-pans-dropbox-ford-johnson-johnson-teladoc-and-more","(DBX), Johnson & Johnson (NYSE:JNJ) - Barron's Picks And Pans: Dropbox, Ford, Johnson & Johnson, Teladoc And More | Benzinga","2020-04-19","3.301567147","0.4124168514","-0.1221259552","Johnson & Johnson","Healthcare","0.5639504991571428"
"https://www.modernreaders.com/news/2020/04/19/abbott-laboratories-nyseabt-sees-significant-decline-in-short-interest.html","Abbott Laboratories (NYSE:ABT) Sees Significant Decline in Short Interest - Modern Readers","2020-04-19","3.031229324","0.4488023064","0.5464523847999999","Abbott Laboratories","Healthcare","0.5639504991571428"
"https://www.modernreaders.com/news/2020/04/19/johnson-johnson-nysejnj-is-wells-trecaso-financial-group-llcs-4th-largest-position.html","Johnson & Johnson (NYSE:JNJ) is Wells Trecaso Financial Group LLC’s 4th Largest Position - Modern Readers","2020-04-19","3.009194776","0.44581807549999997","0.6048960126","Johnson & Johnson","Healthcare","0.5639504991571428"
"https://www.theguardian.com/politics/2020/apr/19/impossible-for-uk-to-meet-covid-19-testing-targets-say-scientists?CMP=share_btn_tw","Impossible for UK to meet Covid-19 testing targets, scientists say | Health policy | The Guardian","2020-04-19","3.2671945","0.6351351351","-0.12535177279999998","Health policy","Healthcare","0.5639504991571428"
"https://www.independent.co.uk/news/uk/home-news/coronavirus-uk-cases-john-ashton-nhs-hospital-covid-19-budget-a9396211.html","Coronavirus UK: Former public health chief condemns slow response | The Independent","2020-04-19","3.16028786","1.035714286","-0.0557227821","Public health","Healthcare","0.5639504991571428"
"https://www.breitbart.com/politics/2020/04/19/ted-cruz-time-to-reopen-the-economy-and-get-texans-back-to-work/","Ted Cruz: Time to Reopen the Economy and Get Texans Back to Work","2020-04-19","3.130851065","0.5235687527","-0.2411116185","Public health","Healthcare","0.5639504991571428"
"https://www.latimes.com/world-nation/story/2020-04-19/coronavirus-outbreak-president-trump-slow-response","Trump lagged on coronavirus pandemic plan, despite warnings - Los Angeles Times","2020-04-19","1.913445892","1.38997275","-0.39895334689999995","Public health","Healthcare","0.5639504991571428"
"https://www.dailypolitical.com/2020/04/06/illumina-nasdaqilmn-price-target-lowered-to-298-00-at-stifel-nicolaus.html","Illumina (NASDAQ:ILMN) Price Target Lowered to $298.00 at Stifel Nicolaus | Daily Political","2020-04-06","3.316729055","0.22261160289999998","0.6856553484000001","Illumina (company)","Healthcare","0.46836636240227275"
